,rank,song_name,song_id,artist_name,artist_id,alb_name,alb_id
0,1,헤어져줘서 고마워,31901475,벤,655051,헤어져줘서 고마워,10302879
1,2,술이 문제야,31870517,장혜진,5675,술이 문제야,10297571
2,3,니 소식,31788850,송하예,722098,니 소식,10283614
3,4,인사,31914848,멜로망스,839732,인사,10305070
4,5,사랑에 연습이 있었다면 (Prod. 2soo),31324607,임재현,2087273,사랑에 연습이 있었다면,10207131
5,6,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",31815967,Naomi Scott,541364,Aladdin (Original Motion Picture Soundtrack),10288448
6,7,We don't talk together (Feat. 기리보이) (Prod. SUGA),31908033,헤이즈 (Heize),751611,We don't talk together,10303989
7,8,포장마차,31873020,황인욱,1865473,포장마차,10298014
8,9,솔직하게 말해서 나,31854442,김나영,735094,솔직하게 말해서 나,10294763
9,10,2002,31029291,Anne-Marie,870307,Speak Your Mind (Deluxe),10137250
10,11,Snapping,31879867,청하,968265,Flourishing,10299371
11,12,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),31853557,마크툽 (MAKTUB),566431,Red Moon : To You My Light,10294603
12,13,bad guy,31701428,Billie Eilish,1239008,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",10267565
13,14,너에게 못했던 내 마지막 말은,31804010,다비치,236815,너에게 못했던 내 마지막 말은,10286309
14,15,사랑이 식었다고 말해도 돼,31829536,먼데이 키즈 (Monday Kiz),175155,사랑이 식었다고 말해도 돼,10290621
15,16,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),31737197,방탄소년단,672375,MAP OF THE SOUL : PERSONA,10273641
16,17,비가 내리는 날에는,31899300,윤하 (YOUNHA),203912,STABLE MINDSET,10302609
17,18,괜찮아도 괜찮아 (That's okay),31893681,디오 (D.O.),672853,괜찮아도 괜찮아 (That's okay) - SM STATION,10301811
18,19,서울 밤 (feat. 빈지노),31864770,어반자카파,420527,서울 밤,10296510
19,20,"A Whole New World (From ""Aladdin""/Soundtrack Version)",31815962,Mena Massoud,2644426,Aladdin (Original Motion Picture Soundtrack),10288448
20,21,FANCY,31754579,TWICE (트와이스),905701,FANCY YOU,10276861
21,22,주저하는 연인들을 위해,31666417,잔나비,772253,전설,10260858
22,23,노래방에서,31684636,장범준,648551,장범준 3집,10264375
23,24,그때가 좋았어,31524320,케이시 (Kassy),858125,그때가 좋았어,10237420
24,25,사계 (Four Seasons),31688205,태연 (TAEYEON),236797,사계 (Four Seasons),10265079
25,26,Goodbye,31777113,박효신,1191,Goodbye,10281385
26,27,"모든 날, 모든 순간 (Every day, Every Moment)",30962526,폴킴,752425,'키스 먼저 할까요?' OST Part.3,10149492
27,28,헤어질 걸 알아,31921949,폴킴,752425,헤어질 걸 알아,10306334
28,29,누구 없소 (NO ONE) (Feat. B.I of iKON),31841027,이하이,646171,24℃,10292330
29,30,BAND,31854689,창모 (CHANGMO),774900,BAND,10294820
