,rank,song_name,song_id,artist_name,artist_id,alb_name,alb_id
0,1,KNOCK KNOCK,30261007,TWICE (트와이스),905701,TWICEcoaster : LANE 2,10040060
1,2,Fine,30278209,태연 (TAEYEON),236797,My Voice - The 1st Album,10040265
2,3,첫눈처럼 너에게 가겠다,30190630,에일리(Ailee),629831,도깨비 OST Part.9,10029181
3,4,부담이 돼 (Feat. 휘인 Of 마마무),30290011,정키,570731,EMPTY,10043982
4,5,Rookie,30227054,Red Velvet (레드벨벳),780066,Rookie - The 4th Mini Album,10035026
5,6,좋다고 말해,30163110,볼빨간사춘기,792022,Full Album RED PLANET 'Hidden Track',10024816
6,7,YESTERDAY,30232778,블락비 (Block B),532201,YESTERDAY,10036123
7,8,비가와 (Rain),30247520,소유 (SOYOU),490981,비가와,10038305
8,9,봄날,30244931,방탄소년단,672375,YOU NEVER WALK ALONE,10037969
9,10,Beautiful,30157753,Crush,674710,도깨비 OST Part 4,10024106
10,11,오랜 날 오랜 밤,30181278,AKMU (악뮤),712452,사춘기 하 (思春記 下),10027786
11,12,노래,30227061,Zion.T,537920,OO,10035027
12,13,Marry Me,4786735,마크툽 (MAKTUB),566431,마크툽 프로젝트 Vol.03,2271467
13,14,Stay With Me,30132687,찬열 (CHANYEOL),672857,도깨비 OST Part.1,10020654
14,15,MOVIE,30286429,비투비,647971,Feel'eM,10041603
15,16,오빠야,5605860,신현희와김루트,724318,신현희와김루트,2306170
16,17,FINGERTIP,30285450,여자친구 (GFRIEND),828478,여자친구 The 4th Mini Album 'THE AWAKENING',10043312
17,18,에라 모르겠다,30147445,BIGBANG (빅뱅),198094,MADE,10022709
18,19,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),30230986,매드클라운,219621,우리집을 못 찾겠군요,10035799
19,20,우주를 줄게,9620469,볼빨간사춘기,792022,Full Album RED PLANET,2707131
20,21,TT,30054344,TWICE (트와이스),905701,TWICEcoaster : LANE 1,10008861
21,22,I Miss You,30177818,소유 (SOYOU),490981,도깨비 OST Part.7,10027253
22,23,나만 안되는 연애,9620473,볼빨간사춘기,792022,Full Album RED PLANET,2707131
23,24,Decalcomanie (데칼코마니),30079086,마마무 (Mamamoo),750053,MEMORY,10012900
24,25,기다렸다 가,30215199,다이나믹 듀오,108358,Mixxxture Project Vol.1,10033099
25,26,불장난,30069773,BLACKPINK,995169,SQUARE TWO,10011491
26,27,심술,8155478,볼빨간사춘기,792022,Half Album RED ICKLE,2680986
27,28,이쁘다니까,30169608,에디킴,601979,도깨비 OST Part.5,10025845
28,29,Complex (feat. G-DRAGON),30227065,Zion.T,537920,OO,10035027
29,30,언젠가 (SOMEDAY),30272285,비투비,647971,Feel'eM,10041603
30,31,넘어와 (Feat. 백예린),30257703,DEAN,880630,limbo,10039617
31,32,당신의 밤 (Feat. 오혁),30179089,황광희 X 개코,1285544,무한도전 위대한 유산,10027428
32,33,그대라는 사치,9614761,한동근,711476,The 3rd Digital Single '그대라는 사치',2706226
33,34,저 별,30132701,헤이즈 (Heize),751611,저 별,10020656
34,35,Who Are You,30169383,샘김 (Sam Kim),757273,도깨비 OST Part.6,10025804
35,36,마에스트로 (Maestro),8276708,창모 (CHANGMO),774900,돈 벌 시간 2,2698920
36,37,피 땀 눈물,30029173,방탄소년단,672375,WINGS,10004707
37,38,미안해 (feat. Beenzino),30227063,Zion.T,537920,OO,10035027
38,39,"All I Wanna Do (K) (Feat. Hoody, Loco)",30049271,박재범,443420,EVERYTHING YOU WANTED,10008163
39,40,이 소설의 끝을 다시 써보려 해,5398990,한동근,711476,The 1st Digital Single '이 소설의 끝을 다시 써보려 해',2284064
40,41,행복한 척,30205955,수지,514741,Yes? No?,10031741
41,42,Excuse Me,30179099,AOA,686920,AOA 1st Album ANGEL'S KNOCK,10027430
