,rank,song_name,song_id,artist_name,artist_id,alb_name,alb_id
0,1,팔레트 (Feat. G-DRAGON),30378156,아이유,261143,Palette,10056666
1,2,사랑이 잘 (With 오혁),30349593,아이유,261143,사랑이 잘,10052968
2,3,TOMBOY,30383949,혁오 (HYUKOH),785589,23,10057570
3,4,이런 엔딩,30378157,아이유,261143,Palette,10056666
4,5,오늘 취하면 (Feat. 창모) (Prod. SUGA),30390068,SURAN (수란),792765,WINE,10058598
5,6,밤편지,30314784,아이유,261143,밤편지,10047890
6,7,이 지금,30378155,아이유,261143,Palette,10056666
7,8,REALLY REALLY,30341745,WINNER,775197,FATE NUMBER FOR,10051659
8,9,BLUE MOON (Prod. GroovyRoom),30367365,효린,573812,BLUE MOON,10055259
9,10,She's a Baby,30355842,지코 (ZICO),602056,She's a Baby,10053651
10,11,Marry Me,4786735,마크툽 (MAKTUB),566431,마크툽 프로젝트 Vol.03,2271467
11,12,잼잼,30378159,아이유,261143,Palette,10056666
12,13,첫눈처럼 너에게 가겠다,30190630,에일리(Ailee),629831,도깨비 OST Part.9,10029181
13,14,KNOCK KNOCK,30261007,TWICE (트와이스),905701,TWICEcoaster : LANE 2,10040060
14,15,얼굴 찌푸리지 말아요,30310862,하이라이트 (Highlight),1624993,CAN YOU FEEL IT?,10044814
15,16,좋다고 말해,30163110,볼빨간사춘기,792022,Full Album RED PLANET 'Hidden Track',10024816
16,17,부담이 돼 (Feat. 휘인 Of 마마무),30290011,정키,570731,EMPTY,10043982
17,18,이름에게,30378164,아이유,261143,Palette,10056666
18,19,오랜 날 오랜 밤,30181278,AKMU (악뮤),712452,사춘기 하 (思春記 下),10027786
19,20,오빠야,5605860,신현희와김루트,724318,신현희와김루트,2306170
20,21,Fine,30278209,태연 (TAEYEON),236797,My Voice - The 1st Album,10040265
21,22,너란 봄 (Feat. 하림),30351579,정은지,644871,공간,10053122
22,23,Shape of You,30188113,Ed Sheeran,549800,÷ (Deluxe),10028835
23,24,Black Out,30378160,아이유,261143,Palette,10056666
24,25,Rookie,30227054,Red Velvet (레드벨벳),780066,Rookie - The 4th Mini Album,10035026
25,26,나만 안되는 연애,9620473,볼빨간사춘기,792022,Full Album RED PLANET,2707131
26,27,봄날,30244931,방탄소년단,672375,YOU NEVER WALK ALONE,10037969
27,28,우주를 줄게,9620469,볼빨간사춘기,792022,Full Album RED PLANET,2707131
28,29,Beautiful,30157753,Crush,674710,도깨비 OST Part 4,10024106
29,30,마에스트로 (Maestro),8276708,창모 (CHANGMO),774900,돈 벌 시간 2,2698920
30,31,아름다워,8276709,창모 (CHANGMO),774900,돈 벌 시간 2,2698920
31,32,바래다줄게 (Take You Home),30367190,백현 (BAEKHYUN),672859,바래다줄게 (Take You Home) - SM STATION,10055218
32,33,Make Me Love You,30343207,태연 (TAEYEON),236797,My Voice - The 1st Album Deluxe Edition,10051887
33,34,"All I Wanna Do (K) (Feat. Hoody, Loco)",30049271,박재범,443420,EVERYTHING YOU WANTED,10008163
34,35,YESTERDAY,30232778,블락비 (Block B),532201,YESTERDAY,10036123
35,36,에라 모르겠다,30147445,BIGBANG (빅뱅),198094,MADE,10022709
36,37,마침표,30378161,아이유,261143,Palette,10056666
