,rank,song_name,song_id,artist_name,artist_id,alb_name,alb_id
0,1,사랑이 잘 (With 오혁),30349593,아이유,261143,사랑이 잘,10052968
1,2,She's a Baby,30355842,지코 (ZICO),602056,She's a Baby,10053651
2,3,밤편지,30314784,아이유,261143,밤편지,10047890
3,4,REALLY REALLY,30341745,WINNER,775197,FATE NUMBER FOR,10051659
4,5,팔레트 (Feat. G-DRAGON),30378156,아이유,261143,Palette,10056666
5,6,Marry Me,4786735,마크툽 (MAKTUB),566431,마크툽 프로젝트 Vol.03,2271467
6,7,BLUE MOON (Prod. GroovyRoom),30367365,효린,573812,BLUE MOON,10055259
7,8,첫눈처럼 너에게 가겠다,30190630,에일리(Ailee),629831,도깨비 OST Part.9,10029181
8,9,KNOCK KNOCK,30261007,TWICE (트와이스),905701,TWICEcoaster : LANE 2,10040060
9,10,얼굴 찌푸리지 말아요,30310862,하이라이트 (Highlight),1624993,CAN YOU FEEL IT?,10044814
10,11,부담이 돼 (Feat. 휘인 Of 마마무),30290011,정키,570731,EMPTY,10043982
11,12,좋다고 말해,30163110,볼빨간사춘기,792022,Full Album RED PLANET 'Hidden Track',10024816
12,13,Fine,30278209,태연 (TAEYEON),236797,My Voice - The 1st Album,10040265
13,14,너란 봄 (Feat. 하림),30351579,정은지,644871,공간,10053122
14,15,오랜 날 오랜 밤,30181278,AKMU (악뮤),712452,사춘기 하 (思春記 下),10027786
15,16,이런 엔딩,30378157,아이유,261143,Palette,10056666
16,17,오빠야,5605860,신현희와김루트,724318,신현희와김루트,2306170
17,18,이 지금,30378155,아이유,261143,Palette,10056666
18,19,Rookie,30227054,Red Velvet (레드벨벳),780066,Rookie - The 4th Mini Album,10035026
19,20,Make Me Love You,30343207,태연 (TAEYEON),236797,My Voice - The 1st Album Deluxe Edition,10051887
20,21,바래다줄게 (Take You Home),30367190,백현 (BAEKHYUN),672859,바래다줄게 (Take You Home) - SM STATION,10055218
21,22,나만 안되는 연애,9620473,볼빨간사춘기,792022,Full Album RED PLANET,2707131
22,23,Beautiful,30157753,Crush,674710,도깨비 OST Part 4,10024106
23,24,Shape of You,30188113,Ed Sheeran,549800,÷ (Deluxe),10028835
24,25,봄날,30244931,방탄소년단,672375,YOU NEVER WALK ALONE,10037969
25,26,우주를 줄게,9620469,볼빨간사춘기,792022,Full Album RED PLANET,2707131
26,27,잼잼,30378159,아이유,261143,Palette,10056666
27,28,YESTERDAY,30232778,블락비 (Block B),532201,YESTERDAY,10036123
28,29,비가와 (Rain),30247520,소유 (SOYOU),490981,비가와,10038305
29,30,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),30230986,매드클라운,219621,우리집을 못 찾겠군요,10035799
30,31,마에스트로 (Maestro),8276708,창모 (CHANGMO),774900,돈 벌 시간 2,2698920
31,32,에라 모르겠다,30147445,BIGBANG (빅뱅),198094,MADE,10022709
32,33,TT,30054344,TWICE (트와이스),905701,TWICEcoaster : LANE 1,10008861
33,34,벚꽃 엔딩,3753304,버스커 버스커,569233,버스커 버스커 1집,2097226
34,35,심술,8155478,볼빨간사춘기,792022,Half Album RED ICKLE,2680986
35,36,MOVIE,30286429,비투비,647971,Feel'eM,10041603
36,37,I'll Be Yours,30324427,걸스데이,482762,GIRL'S DAY EVERYDAY #5,10049173
37,38,그대라는 사치,9614761,한동근,711476,The 3rd Digital Single '그대라는 사치',2706226
38,39,봄 사랑 벚꽃 말고,4579468,HIGH4 (하이포),767374,봄 사랑 벚꽃 말고,2248659
39,40,FINGERTIP,30285450,여자친구 (GFRIEND),828478,여자친구 The 4th Mini Album 'THE AWAKENING',10043312
40,41,아름다워,8276709,창모 (CHANGMO),774900,돈 벌 시간 2,2698920
41,42,Stay With Me,30132687,찬열 (CHANYEOL),672857,도깨비 OST Part.1,10020654
42,43,이름에게,30378164,아이유,261143,Palette,10056666
43,44,"All I Wanna Do (K) (Feat. Hoody, Loco)",30049271,박재범,443420,EVERYTHING YOU WANTED,10008163
44,45,Decalcomanie (데칼코마니),30079086,마마무 (Mamamoo),750053,MEMORY,10012900
45,46,불장난,30069773,BLACKPINK,995169,SQUARE TWO,10011491
46,47,이 소설의 끝을 다시 써보려 해,5398990,한동근,711476,The 1st Digital Single '이 소설의 끝을 다시 써보려 해',2284064
47,48,Come For You (Feat. HOMEBOY & FNRL.),30337190,Osshun Gum,1626547,고등래퍼 FINAL,10051110
48,49,Love Yourself,7931286,Justin Bieber,420621,Purpose (Deluxe),2337419
49,50,노래,30227061,Zion.T,537920,OO,10035027
50,51,Black Out,30378160,아이유,261143,Palette,10056666
51,52,You(=I),9620471,볼빨간사춘기,792022,Full Album RED PLANET,2707131
52,53,이쁘다니까,30169608,에디킴,601979,도깨비 OST Part.5,10025845
53,54,내가 저지른 사랑,9631530,임창정,1142,I'M,2708957
54,55,돌아오지마 (Feat. 용준형 Of 비스트),8143111,헤이즈 (Heize),751611,돌아오지마,2679308
55,56,그대가 나를 본다면,4636238,반하나,772891,그대가 나를 본다면,2255151
56,57,I Miss You,30177818,소유 (SOYOU),490981,도깨비 OST Part.7,10027253
57,58,Closer (Feat. Halsey),8287788,The Chainsmokers,713297,Collage EP,2700553
58,59,널 사랑하지 않아,8199190,어반자카파,420527,STILL,2687420
59,60,낮보다는 밤,30349960,EXID,630454,Eclipse,10053013
60,61,저 별,30132701,헤이즈 (Heize),751611,저 별,10020656
61,62,마침표,30378161,아이유,261143,Palette,10056666
62,63,D (half moon) (Feat. 개코),8109412,DEAN,880630,130 Mood : TRBL,2674623
63,64,어디에도,8033528,엠씨더맥스 (M.C the MAX),161636,pathos,2664299
64,65,넘어와 (Feat. 백예린),30257703,DEAN,880630,limbo,10039617
65,66,FOOL,30341746,WINNER,775197,FATE NUMBER FOR,10051659
66,67,기다렸다 가,30215199,다이나믹 듀오,108358,Mixxxture Project Vol.1,10033099
67,68,이 바보야,30120986,정승환,792091,목소리,10018979
68,69,CHEER UP,8158031,TWICE (트와이스),905701,PAGE TWO,2681333
69,70,러시안 룰렛 (Russian Roulette),9634954,Red Velvet (레드벨벳),780066,Russian Roulette - The 3rd Mini Album,2709585
70,71,너였다면,8203900,정승환,792091,또 오해영 OST Part.5,2687963
71,72,첫 눈,30178900,정준일,242988,도깨비 OST Part.8,10027400
72,73,당신의 밤 (Feat. 오혁),30179089,황광희 X 개코,1285544,무한도전 위대한 유산,10027428
73,74,코끼리 (Feat. RM),30340879,개코,3264,코끼리,10051514
74,75,I'm Not The Only One,4660794,Sam Smith,718042,In The Lonely Hour,2258028
75,76,바람이 불었으면 좋겠어,4383833,길구봉구,500421,바람이 불었으면 좋겠어,2224353
76,77,Excuse Me,30179099,AOA,686920,AOA 1st Album ANGEL'S KNOCK,10027430
77,78,봄이 좋냐??,8124417,10CM,468244,3.2,2676884
78,79,피 땀 눈물,30029173,방탄소년단,672375,WINGS,10004707
79,80,아름답다,30294629,하이라이트 (Highlight),1624993,CAN YOU FEEL IT?,10044814
80,81,숨,30011624,박효신,1191,I am A Dreamer,10001952
81,82,너무너무너무,30040810,아이오아이 (I.O.I),960251,miss me?,10006841
82,83,11:11,30072072,태연 (TAEYEON),236797,11:11,10011815
83,84,그렇게 사랑은,30378163,아이유,261143,Palette,10056666
84,85,꽃길 (Prod. By ZICO),30105590,김세정,968261,Jelly box 꽃길 (Prod. By 지코(ZICO)) 세정,10016726
85,86,LAST DANCE,30147446,BIGBANG (빅뱅),198094,MADE,10022709
86,87,Bunzi (번지),30310624,기리보이,585492,고등래퍼 지역대항전 Part.2,10047197
87,88,Who Are You,30169383,샘김 (Sam Kim),757273,도깨비 OST Part.6,10025804
88,89,PATTERN,30351586,이해리 (다비치),259769,h,10053123
89,90,Something Just Like This,30271730,The Chainsmokers,713297,Memories...Do Not Open,10031250
90,91,나비잠 (Sweet Dream),30105621,김희철,439782,나비잠 (Sweet Dream) - SM STATION,10016734
91,92,행복한 척,30205955,수지,514741,Yes? No?,10031741
92,93,미운 날,30377415,이해리 (다비치),259769,h,10053123
93,94,WEE WOO,30313945,PRISTIN (프리스틴),958953,The 1st Mini Album 'HI! PRISTIN',10047779
94,95,어른이 된다는 게,30351689,김나영,735094,어른이 된다는 게,10053135
95,96,언젠가 (SOMEDAY),30272285,비투비,647971,Feel'eM,10041603
96,97,목요일 밤 (Feat. 빈지노),9613173,어반자카파,420527,목요일 밤,2705941
97,98,그리워요 (Girlfriend),30310702,헨리 (HENRY),710006,그리워요 (Girlfriend),10047213
98,99,Complex (feat. G-DRAGON),30227065,Zion.T,537920,OO,10035027
99,100,Always,30374809,Apink (에이핑크),534360,Always,10056222
