,rank,song_name,song_id,artist_name,artist_id,alb_name,alb_id
0,1,술이 달다 (Feat. Crush),31658897,에픽하이 (EPIK HIGH),108356,sleepless in __________,10259609
1,2,옥탑방 (Rooftop),31532656,엔플라잉 (N.Flying),861430,FLY HIGH PROJECT #2 '옥탑방',10238711
2,3,그때가 좋았어,31524320,케이시 (Kassy),858125,그때가 좋았어,10237420
3,4,달라달라,31606729,ITZY (있지),2622030,IT'z Different,10250473
4,5,그러나,31652857,10CM,468244,4.3,10258451
5,6,멍청이(twit),31608765,화사 (Hwa Sa),756531,멍청이(twit),10250874
6,7,이 노래가 클럽에서 나온다면,31576009,우디 (Woody),673033,이 노래가 클럽에서 나온다면,10245121
7,8,봄 (feat. 산다라박),31663597,박봄 (Park Bom),439341,Spring,10260433
8,9,넘쳐흘러,31532643,엠씨더맥스 (M.C the MAX),161636,Circular,10238710
9,10,벌써 12시,31532438,청하,968265,벌써 12시,10238683
10,11,신청곡 (Feat. SUGA of BTS),31571110,이소라,983,신청곡 (Feat. SUGA of BTS),10244499
11,12,너도 그냥 날 놓아주면 돼,31455159,윤건,14801,너도 그냥 날 놓아주면 돼,10227145
12,13,신용재,31406357,하은 (포맨),2297933,신용재,10219644
13,14,초록빛,31565593,폴킴,752425,초록빛,10243480
14,15,띵 (Prod. By 기리보이),31554317,Jvcki Wai,982316,Dingo X Indigo Music,10241866
15,16,"모든 날, 모든 순간 (Every day, Every Moment)",30962526,폴킴,752425,'키스 먼저 할까요?' OST Part.3,10149492
16,17,너를 만나,31388145,폴킴,752425,너를 만나,10217134
17,18,180도,31477685,벤,655051,180˚,10230497
18,19,고고베베 (gogobebe),31668491,마마무 (Mamamoo),750053,White Wind,10261306
19,20,누아르 (Noir),31644106,선미,22938,누아르 (Noir),10256841
20,21,SOLO,31417871,제니 (JENNIE),995173,SOLO,10221424
21,22,새벽에,31658898,에픽하이 (EPIK HIGH),108356,sleepless in __________,10259609
22,23,내 생에 아름다운,31373277,케이윌,175139,뷰티 인사이드 OST Part.4,10214874
23,24,여자친구,31652482,하은요셉,2633192,여자친구,10258349
24,25,사계 (하루살이),31532642,엠씨더맥스 (M.C the MAX),161636,Circular,10238710
25,26,미운 날,31629490,닐로(Nilo),896096,29,10254316
26,27,호불호 (Feat. 기리보이) (Prod. By GRAY),31659570,우원재,1866689,호불호,10259672
27,28,YES or YES,31403163,TWICE (트와이스),905701,YES or YES,10219298
28,29,Way Back Home,31151836,숀 (SHAUN),510242,Take,10179508
29,30,아낙네,31448480,MINO (송민호),742773,XX,10226163
30,31,이별하러 가는 길,31304766,임한별,471741,이별하러 가는 길,10203965
31,32,Senorita,31635202,(여자)아이들,2137482,I made,10255272
32,33,고백,31356458,양다일,695994,고백,10212203
33,34,MILLIONS,31506637,WINNER,775197,MILLIONS,10234872
34,35,삐삐,31346009,아이유,261143,삐삐,10210535
35,36,흔한 이별,31453551,허각,28801,흔한 이별,10226943
36,37,"thank u, next",31402611,Ariana Grande,597451,"thank u, next",10219179
