age,year,mon,day,classCd,startDay,endDay
2010,2016,10,20161010%5E20161016,DP0000,20161010,20161016
2010,2016,10,20161017%5E20161023,DP0000,20161017,20161023
2010,2016,10,20161024%5E20161030,DP0000,20161024,20161030
2010,2016,11,20161031%5E20161106,DP0000,20161031,20161106
2010,2016,11,20161107%5E20161113,DP0000,20161107,20161113
2010,2016,11,20161114%5E20161120,DP0000,20161114,20161120
2010,2016,11,20161121%5E20161127,DP0000,20161121,20161127
2010,2016,12,20161128%5E20161204,DP0000,20161128,20161204
2010,2016,12,20161205%5E20161211,DP0000,20161205,20161211
2010,2016,12,20161212%5E20161218,DP0000,20161212,20161218
2010,2016,12,20161219%5E20161225,DP0000,20161219,20161225
2010,2016,12,20161226%5E20170101,DP0000,20161226,20170101
2010,2017,1,20170102%5E20170108,GN0000,20170102,20170108
2010,2017,1,20170109%5E20170115,GN0000,20170109,20170115
2010,2017,1,20170116%5E20170122,GN0000,20170116,20170122
2010,2017,1,20170123%5E20170129,GN0000,20170123,20170129
2010,2017,2,20170130%5E20170205,GN0000,20170130,20170205
2010,2017,2,20170206%5E20170212,GN0000,20170206,20170212
2010,2017,2,20170213%5E20170219,GN0000,20170213,20170219
2010,2017,2,20170220%5E20170226,GN0000,20170220,20170226
2010,2017,3,20170227%5E20170305,GN0000,20170227,20170305
2010,2017,3,20170306%5E20170312,GN0000,20170306,20170312
2010,2017,3,20170313%5E20170319,GN0000,20170313,20170319
2010,2017,3,20170320%5E20170326,GN0000,20170320,20170326
2010,2017,3,20170327%5E20170402,GN0000,20170327,20170402
2010,2017,4,20170403%5E20170409,GN0000,20170403,20170409
2010,2017,4,20170410%5E20170416,GN0000,20170410,20170416
2010,2017,4,20170417%5E20170423,GN0000,20170417,20170423
2010,2017,4,20170424%5E20170430,GN0000,20170424,20170430
2010,2017,5,20170501%5E20170507,GN0000,20170501,20170507
2010,2017,5,20170508%5E20170514,GN0000,20170508,20170514
2010,2017,5,20170515%5E20170521,GN0000,20170515,20170521
2010,2017,5,20170522%5E20170528,GN0000,20170522,20170528
2010,2017,6,20170529%5E20170604,GN0000,20170529,20170604
2010,2017,6,20170605%5E20170611,GN0000,20170605,20170611
2010,2017,6,20170612%5E20170618,GN0000,20170612,20170618
2010,2017,6,20170619%5E20170625,GN0000,20170619,20170625
2010,2017,6,20170626%5E20170702,GN0000,20170626,20170702
2010,2017,7,20170703%5E20170709,GN0000,20170703,20170709
2010,2017,7,20170710%5E20170716,GN0000,20170710,20170716
2010,2017,7,20170717%5E20170723,GN0000,20170717,20170723
2010,2017,7,20170724%5E20170730,GN0000,20170724,20170730
2010,2017,8,20170731%5E20170806,GN0000,20170731,20170806
2010,2017,8,20170807%5E20170813,GN0000,20170807,20170813
2010,2017,8,20170814%5E20170820,GN0000,20170814,20170820
2010,2017,8,20170821%5E20170827,GN0000,20170821,20170827
2010,2017,8,20170828%5E20170903,GN0000,20170828,20170903
2010,2017,9,20170904%5E20170910,GN0000,20170904,20170910
2010,2017,9,20170911%5E20170917,GN0000,20170911,20170917
2010,2017,9,20170918%5E20170924,GN0000,20170918,20170924
2010,2017,9,20170925%5E20171001,GN0000,20170925,20171001
2010,2017,10,20171002%5E20171008,GN0000,20171002,20171008
2010,2017,10,20171009%5E20171015,GN0000,20171009,20171015
2010,2017,10,20171016%5E20171022,GN0000,20171016,20171022
2010,2017,10,20171023%5E20171029,GN0000,20171023,20171029
2010,2017,11,20171030%5E20171105,GN0000,20171030,20171105
2010,2017,11,20171106%5E20171112,GN0000,20171106,20171112
2010,2017,11,20171113%5E20171119,GN0000,20171113,20171119
2010,2017,11,20171120%5E20171126,GN0000,20171120,20171126
2010,2017,11,20171127%5E20171203,GN0000,20171127,20171203
2010,2017,12,20171204%5E20171210,GN0000,20171204,20171210
2010,2017,12,20171211%5E20171217,GN0000,20171211,20171217
2010,2017,12,20171218%5E20171224,GN0000,20171218,20171224
2010,2017,12,20171225%5E20171231,GN0000,20171225,20171231
2010,2018,1,20180101%5E20180107,GN0000,20180101,20180107
2010,2018,1,20180108%5E20180114,GN0000,20180108,20180114
2010,2018,1,20180115%5E20180121,GN0000,20180115,20180121
2010,2018,1,20180122%5E20180128,GN0000,20180122,20180128
2010,2018,2,20180129%5E20180204,GN0000,20180129,20180204
2010,2018,2,20180205%5E20180211,GN0000,20180205,20180211
2010,2018,2,20180212%5E20180218,GN0000,20180212,20180218
2010,2018,2,20180219%5E20180225,GN0000,20180219,20180225
2010,2018,3,20180226%5E20180304,GN0000,20180226,20180304
2010,2018,3,20180305%5E20180311,GN0000,20180305,20180311
2010,2018,3,20180312%5E20180318,GN0000,20180312,20180318
2010,2018,3,20180319%5E20180325,GN0000,20180319,20180325
2010,2018,3,20180326%5E20180401,GN0000,20180326,20180401
2010,2018,4,20180402%5E20180408,GN0000,20180402,20180408
2010,2018,4,20180409%5E20180415,GN0000,20180409,20180415
2010,2018,4,20180416%5E20180422,GN0000,20180416,20180422
2010,2018,4,20180423%5E20180429,GN0000,20180423,20180429
2010,2018,5,20180430%5E20180506,GN0000,20180430,20180506
2010,2018,5,20180507%5E20180513,GN0000,20180507,20180513
2010,2018,5,20180514%5E20180520,GN0000,20180514,20180520
2010,2018,5,20180521%5E20180527,GN0000,20180521,20180527
2010,2018,5,20180528%5E20180603,GN0000,20180528,20180603
2010,2018,6,20180604%5E20180610,GN0000,20180604,20180610
2010,2018,6,20180611%5E20180617,GN0000,20180611,20180617
2010,2018,6,20180618%5E20180624,GN0000,20180618,20180624
2010,2018,6,20180625%5E20180701,GN0000,20180625,20180701
2010,2018,7,20180702%5E20180708,GN0000,20180702,20180708
2010,2018,7,20180709%5E20180715,GN0000,20180709,20180715
2010,2018,7,20180716%5E20180722,GN0000,20180716,20180722
2010,2018,7,20180723%5E20180729,GN0000,20180723,20180729
2010,2018,8,20180730%5E20180805,GN0000,20180730,20180805
2010,2018,8,20180806%5E20180812,GN0000,20180806,20180812
2010,2018,8,20180813%5E20180819,GN0000,20180813,20180819
2010,2018,8,20180820%5E20180826,GN0000,20180820,20180826
2010,2018,8,20180827%5E20180902,GN0000,20180827,20180902
2010,2018,9,20180903%5E20180909,GN0000,20180903,20180909
2010,2018,9,20180910%5E20180916,GN0000,20180910,20180916
2010,2018,9,20180917%5E20180923,GN0000,20180917,20180923
2010,2018,9,20180924%5E20180930,GN0000,20180924,20180930
2010,2018,10,20181001%5E20181007,GN0000,20181001,20181007
2010,2018,10,20181008%5E20181014,GN0000,20181008,20181014
2010,2018,10,20181015%5E20181021,GN0000,20181015,20181021
2010,2018,10,20181022%5E20181028,GN0000,20181022,20181028
2010,2018,11,20181029%5E20181104,GN0000,20181029,20181104
2010,2018,11,20181105%5E20181111,GN0000,20181105,20181111
2010,2018,11,20181112%5E20181118,GN0000,20181112,20181118
2010,2018,11,20181119%5E20181125,GN0000,20181119,20181125
2010,2018,11,20181126%5E20181202,GN0000,20181126,20181202
2010,2018,12,20181203%5E20181209,GN0000,20181203,20181209
2010,2018,12,20181210%5E20181216,GN0000,20181210,20181216
2010,2018,12,20181217%5E20181223,GN0000,20181217,20181223
2010,2018,12,20181224%5E20181230,GN0000,20181224,20181230
2010,2019,1,20181231%5E20190106,GN0000,20181231,20190106
2010,2019,1,20190107%5E20190113,GN0000,20190107,20190113
2010,2019,1,20190114%5E20190120,GN0000,20190114,20190120
2010,2019,1,20190121%5E20190127,GN0000,20190121,20190127
2010,2019,1,20190128%5E20190203,GN0000,20190128,20190203
2010,2019,2,20190204%5E20190210,GN0000,20190204,20190210
2010,2019,2,20190211%5E20190217,GN0000,20190211,20190217
2010,2019,2,20190218%5E20190224,GN0000,20190218,20190224
2010,2019,2,20190225%5E20190303,GN0000,20190225,20190303
2010,2019,3,20190304%5E20190310,GN0000,20190304,20190310
2010,2019,3,20190311%5E20190317,GN0000,20190311,20190317
2010,2019,3,20190318%5E20190324,GN0000,20190318,20190324
2010,2019,3,20190325%5E20190331,GN0000,20190325,20190331
2010,2019,4,20190401%5E20190407,GN0000,20190401,20190407
2010,2019,4,20190408%5E20190414,GN0000,20190408,20190414
2010,2019,4,20190415%5E20190421,GN0000,20190415,20190421
2010,2019,4,20190422%5E20190428,GN0000,20190422,20190428
2010,2019,5,20190429%5E20190505,GN0000,20190429,20190505
2010,2019,5,20190506%5E20190512,GN0000,20190506,20190512
2010,2019,5,20190513%5E20190519,GN0000,20190513,20190519
2010,2019,5,20190520%5E20190526,GN0000,20190520,20190526
2010,2019,5,20190527%5E20190602,GN0000,20190527,20190602
2010,2019,6,20190603%5E20190609,GN0000,20190603,20190609
2010,2019,6,20190610%5E20190616,GN0000,20190610,20190616
2010,2019,6,20190617%5E20190623,GN0000,20190617,20190623
2010,2019,6,20190624%5E20190630,GN0000,20190624,20190630
2010,2019,7,20190701%5E20190707,GN0000,20190701,20190707
2010,2019,7,20190708%5E20190714,GN0000,20190708,20190714
2010,2019,7,20190715%5E20190721,GN0000,20190715,20190721
2010,2019,7,20190722%5E20190728,GN0000,20190722,20190728
2010,2019,8,20190729%5E20190804,GN0000,20190729,20190804
2010,2019,8,20190805%5E20190811,GN0000,20190805,20190811
2010,2019,8,20190812%5E20190818,GN0000,20190812,20190818
2010,2019,8,20190819%5E20190825,GN0000,20190819,20190825
2010,2019,8,20190826%5E20190901,GN0000,20190826,20190901
2010,2019,9,20190902%5E20190908,GN0000,20190902,20190908
2010,2019,9,20190909%5E20190915,GN0000,20190909,20190915
2010,2019,9,20190916%5E20190922,GN0000,20190916,20190922
2010,2019,9,20190923%5E20190929,GN0000,20190923,20190929
2010,2019,10,20190930%5E20191006,GN0000,20190930,20191006
2010,2019,10,20191007%5E20191013,GN0000,20191007,20191013
2010,2019,10,20191014%5E20191020,GN0000,20191014,20191020
2010,2019,10,20191021%5E20191027,GN0000,20191021,20191027
2010,2019,10,20191028%5E20191103,GN0000,20191028,20191103
2010,2019,11,20191104%5E20191110,GN0000,20191104,20191110
2010,2019,11,20191111%5E20191117,GN0000,20191111,20191117
2010,2019,11,20191118%5E20191124,GN0000,20191118,20191124
2010,2019,11,20191125%5E20191201,GN0000,20191125,20191201
2010,2019,12,20191202%5E20191208,GN0000,20191202,20191208
2010,2019,12,20191209%5E20191215,GN0000,20191209,20191215
2010,2019,12,20191216%5E20191222,GN0000,20191216,20191222
2010,2019,12,20191223%5E20191229,GN0000,20191223,20191229
2020,2020,1,20191230%5E20200105,GN0000,20191230,20200105
2020,2020,1,20200106%5E20200112,GN0000,20200106,20200112
2020,2020,1,20200113%5E20200119,GN0000,20200113,20200119
2020,2020,1,20200120%5E20200126,GN0000,20200120,20200126
2020,2020,1,20200127%5E20200202,GN0000,20200127,20200202
2020,2020,2,20200203%5E20200209,GN0000,20200203,20200209
2020,2020,2,20200210%5E20200216,GN0000,20200210,20200216
2020,2020,2,20200217%5E20200223,GN0000,20200217,20200223
2020,2020,2,20200224%5E20200301,GN0000,20200224,20200301
2020,2020,3,20200302%5E20200308,GN0000,20200302,20200308
2020,2020,3,20200309%5E20200315,GN0000,20200309,20200315
2020,2020,3,20200316%5E20200322,GN0000,20200316,20200322
2020,2020,3,20200323%5E20200329,GN0000,20200323,20200329
2020,2020,4,20200330%5E20200405,GN0000,20200330,20200405
2020,2020,4,20200406%5E20200412,GN0000,20200406,20200412
2020,2020,4,20200413%5E20200419,GN0000,20200413,20200419
2020,2020,4,20200420%5E20200426,GN0000,20200420,20200426
2020,2020,4,20200427%5E20200503,GN0000,20200427,20200503
2020,2020,5,20200504%5E20200510,GN0000,20200504,20200510
2020,2020,5,20200511%5E20200517,GN0000,20200511,20200517
2020,2020,5,20200518%5E20200524,GN0000,20200518,20200524
2020,2020,5,20200525%5E20200531,GN0000,20200525,20200531
2020,2020,6,20200601%5E20200607,GN0000,20200601,20200607
2020,2020,6,20200608%5E20200614,GN0000,20200608,20200614
2020,2020,6,20200615%5E20200621,GN0000,20200615,20200621
2020,2020,6,20200622%5E20200628,GN0000,20200622,20200628
2020,2020,7,20200629%5E20200705,GN0000,20200629,20200705
2020,2020,7,20200706%5E20200712,GN0000,20200706,20200712
2020,2020,7,20200713%5E20200719,GN0000,20200713,20200719
2020,2020,7,20200720%5E20200726,GN0000,20200720,20200726
2020,2020,7,20200727%5E20200802,GN0000,20200727,20200802
2020,2020,8,20200803%5E20200809,GN0000,20200803,20200809
2020,2020,8,20200810%5E20200816,GN0000,20200810,20200816
2020,2020,8,20200817%5E20200823,GN0000,20200817,20200823
2020,2020,8,20200824%5E20200830,GN0000,20200824,20200830
2020,2020,9,20200831%5E20200906,GN0000,20200831,20200906
2020,2020,9,20200907%5E20200913,GN0000,20200907,20200913
2020,2020,9,20200914%5E20200920,GN0000,20200914,20200920
2020,2020,9,20200921%5E20200927,GN0000,20200921,20200927
2020,2020,10,20200928%5E20201004,GN0000,20200928,20201004
2020,2020,10,20201005%5E20201011,GN0000,20201005,20201011
2020,2020,10,20201012%5E20201018,GN0000,20201012,20201018
2020,2020,10,20201019%5E20201025,GN0000,20201019,20201025
2020,2020,10,20201026%5E20201101,GN0000,20201026,20201101
2020,2020,11,20201102%5E20201108,GN0000,20201102,20201108
2020,2020,11,20201109%5E20201115,GN0000,20201109,20201115
2020,2020,11,20201116%5E20201122,GN0000,20201116,20201122
2020,2020,11,20201123%5E20201129,GN0000,20201123,20201129
2020,2020,12,20201130%5E20201206,GN0000,20201130,20201206
2020,2020,12,20201207%5E20201213,GN0000,20201207,20201213
2020,2020,12,20201214%5E20201220,GN0000,20201214,20201220
2020,2020,12,20201221%5E20201227,GN0000,20201221,20201227
2020,2020,12,20201228%5E20210103,GN0000,20201228,20210103
2020,2021,1,20210104%5E20210110,GN0000,20210104,20210110
2020,2021,1,20210111%5E20210117,GN0000,20210111,20210117
2020,2021,1,20210118%5E20210124,GN0000,20210118,20210124
2020,2021,1,20210125%5E20210131,GN0000,20210125,20210131
2020,2021,2,20210201%5E20210207,GN0000,20210201,20210207
2020,2021,2,20210208%5E20210214,GN0000,20210208,20210214
2020,2021,2,20210215%5E20210221,GN0000,20210215,20210221
2020,2021,2,20210222%5E20210228,GN0000,20210222,20210228
2020,2021,3,20210301%5E20210307,GN0000,20210301,20210307
2020,2021,3,20210308%5E20210314,GN0000,20210308,20210314
2020,2021,3,20210315%5E20210321,GN0000,20210315,20210321
2020,2021,3,20210322%5E20210328,GN0000,20210322,20210328
2020,2021,4,20210329%5E20210404,GN0000,20210329,20210404
2020,2021,4,20210405%5E20210411,GN0000,20210405,20210411
2020,2021,4,20210412%5E20210418,GN0000,20210412,20210418
2020,2021,4,20210419%5E20210425,GN0000,20210419,20210425
2020,2021,4,20210426%5E20210502,GN0000,20210426,20210502
2020,2021,5,20210503%5E20210509,GN0000,20210503,20210509
2020,2021,5,20210510%5E20210516,GN0000,20210510,20210516
2020,2021,5,20210517%5E20210523,GN0000,20210517,20210523
2020,2021,5,20210524%5E20210530,GN0000,20210524,20210530
2020,2021,6,20210531%5E20210606,GN0000,20210531,20210606
2020,2021,6,20210607%5E20210613,GN0000,20210607,20210613
2020,2021,6,20210614%5E20210620,GN0000,20210614,20210620
2020,2021,6,20210621%5E20210627,GN0000,20210621,20210627
2020,2021,7,20210628%5E20210704,GN0000,20210628,20210704
2020,2021,7,20210705%5E20210711,GN0000,20210705,20210711
2020,2021,7,20210712%5E20210718,GN0000,20210712,20210718
2020,2021,7,20210719%5E20210725,GN0000,20210719,20210725
2020,2021,7,20210726%5E20210801,GN0000,20210726,20210801
2020,2021,8,20210802%5E20210808,GN0000,20210802,20210808
2020,2021,8,20210809%5E20210815,GN0000,20210809,20210815
2020,2021,8,20210816%5E20210822,GN0000,20210816,20210822
2020,2021,8,20210823%5E20210829,GN0000,20210823,20210829
2020,2021,9,20210830%5E20210905,GN0000,20210830,20210905
2020,2021,9,20210906%5E20210912,GN0000,20210906,20210912
2020,2021,9,20210913%5E20210919,GN0000,20210913,20210919
2020,2021,9,20210920%5E20210926,GN0000,20210920,20210926
2020,2021,9,20210927%5E20211003,GN0000,20210927,20211003
2020,2021,10,20211004%5E20211010,GN0000,20211004,20211010
2020,2021,10,20211011%5E20211017,GN0000,20211011,20211017
2020,2021,10,20211018%5E20211024,GN0000,20211018,20211024
2020,2021,10,20211025%5E20211031,GN0000,20211025,20211031
2020,2021,11,20211101%5E20211107,GN0000,20211101,20211107
2020,2021,11,20211108%5E20211114,GN0000,20211108,20211114
2020,2021,11,20211115%5E20211121,GN0000,20211115,20211121
2020,2021,11,20211122%5E20211128,GN0000,20211122,20211128
2020,2021,12,20211129%5E20211205,GN0000,20211129,20211205
2020,2021,12,20211206%5E20211212,GN0000,20211206,20211212
2020,2021,12,20211213%5E20211219,GN0000,20211213,20211219
2020,2021,12,20211220%5E20211226,GN0000,20211220,20211226
2020,2021,12,20211227%5E20220102,GN0000,20211227,20220102
2020,2022,1,20220103%5E20220109,GN0000,20220103,20220109
2020,2022,1,20220110%5E20220116,GN0000,20220110,20220116
2020,2022,1,20220117%5E20220123,GN0000,20220117,20220123
2020,2022,1,20220124%5E20220130,GN0000,20220124,20220130
2020,2022,2,20220131%5E20220206,GN0000,20220131,20220206
2020,2022,2,20220207%5E20220213,GN0000,20220207,20220213
2020,2022,2,20220214%5E20220220,GN0000,20220214,20220220
2020,2022,2,20220221%5E20220227,GN0000,20220221,20220227
2020,2022,3,20220228%5E20220306,GN0000,20220228,20220306
2020,2022,3,20220307%5E20220313,GN0000,20220307,20220313
2020,2022,3,20220314%5E20220320,GN0000,20220314,20220320
2020,2022,3,20220321%5E20220327,GN0000,20220321,20220327
2020,2022,3,20220328%5E20220403,GN0000,20220328,20220403
2020,2022,4,20220404%5E20220410,GN0000,20220404,20220410
2020,2022,4,20220411%5E20220417,GN0000,20220411,20220417
2020,2022,4,20220418%5E20220424,GN0000,20220418,20220424
2020,2022,4,20220425%5E20220501,GN0000,20220425,20220501
2020,2022,5,20220502%5E20220508,GN0000,20220502,20220508
2020,2022,5,20220509%5E20220515,GN0000,20220509,20220515
2020,2022,5,20220516%5E20220522,GN0000,20220516,20220522
2020,2022,5,20220523%5E20220529,GN0000,20220523,20220529
2020,2022,6,20220530%20220605,GN0000,20220530,20220605
2020,2022,6,20220606%20220612,GN0000,20220606,20220612
2020,2022,6,20220613%20220619,GN0000,20220613,20220619
2020,2022,6,20220620%20220626,GN0000,20220620,20220626
2020,2022,6,20220627%20220703,GN0000,20220627,20220703
2020,2022,7,20220704%20220710,GN0000,20220704,20220710
2020,2022,7,20220711%20220717,GN0000,20220711,20220717
2020,2022,7,20220718%20220724,GN0000,20220718,20220724
